Time, Position, Orientation, Velocity, Headway_Distance, RPM, Gear, Throttle, Brake, Steering, Preceding_Vel
3.8,(651.519 -0.009 650.937),(0.739 0.000 0.674),(0.000 0.000 0.000),(-4.163 0.000 -3.831),0.000,0.000,0.000,0.000,-0.008,(-0.102 0.000 -0.089)
4,(651.519 -0.009 650.937),(0.739 0.000 0.674),(0.000 0.000 0.000),(-4.144 0.000 -3.814),0.000,0.000,0.000,0.000,-0.008,(-0.095 0.000 -0.083)
4.2,(651.519 -0.009 650.937),(0.739 0.000 0.674),(0.000 0.000 0.000),(-4.144 0.002 -3.814),0.000,0.000,0.000,0.000,-0.008,(0.257 0.000 0.224)
4.4,(651.519 -0.009 650.937),(0.739 0.000 0.674),(0.000 0.000 0.000),(-4.237 0.001 -3.895),127.817,0.000,0.000,0.000,-0.008,(0.551 0.000 0.481)
4.6,(651.519 -0.009 650.937),(0.739 0.000 0.674),(0.000 0.000 0.000),(-4.358 0.000 -4.001),438.477,0.000,0.000,0.000,-0.008,(0.653 0.000 0.569)
4.8,(651.519 -0.009 650.937),(0.739 0.000 0.674),(0.000 0.000 0.000),(-4.497 0.000 -4.122),997.302,0.000,0.000,0.000,-0.008,(0.729 0.000 0.636)
5,(651.519 -0.009 650.937),(0.739 0.000 0.674),(0.000 0.000 0.000),(-4.649 0.000 -4.257),1099.973,0.000,0.000,0.000,-0.008,(0.778 -0.004 0.709)
5.2,(651.519 -0.009 650.937),(0.739 0.000 0.674),(0.000 0.000 0.000),(-4.814 0.000 -4.403),1099.992,0.000,0.000,0.000,-0.008,(0.858 0.002 0.750)
5.4,(651.519 -0.009 650.937),(0.739 0.000 0.674),(0.000 0.000 0.000),(-4.990 0.000 -4.561),1099.998,0.000,0.000,0.000,-0.008,(0.917 0.000 0.805)
5.6,(651.519 -0.009 650.937),(0.739 0.000 0.674),(0.000 0.000 0.000),(-5.178 0.000 -4.730),1099.999,1.000,0.000,0.000,-0.008,(0.962 0.001 0.874)
5.8,(651.522 -0.009 650.940),(0.739 0.000 0.674),(0.030 0.000 0.028),(-5.374 0.000 -4.907),1099.079,1.000,0.000,0.000,-0.008,(0.991 -0.003 0.959)
6,(651.531 -0.009 650.948),(0.739 0.000 0.674),(0.058 0.000 0.053),(-5.575 0.000 -5.091),1115.743,1.000,0.090,0.000,-0.008,(1.091 0.002 0.972)
6.2,(651.546 -0.009 650.962),(0.739 0.000 0.674),(0.085 0.000 0.078),(-5.785 0.000 -5.279),1120.358,1.000,0.061,0.000,-0.008,(1.151 -0.001 1.030)
6.4,(651.566 -0.009 650.980),(0.739 0.000 0.674),(0.111 0.000 0.102),(-6.002 0.000 -5.472),1146.500,1.000,0.109,0.000,-0.008,(1.212 0.000 1.085)
6.6,(651.591 -0.009 651.003),(0.739 0.000 0.674),(0.140 0.000 0.128),(-6.226 0.000 -5.672),1190.749,1.000,0.119,0.000,-0.008,(1.273 0.000 1.139)
6.8,(651.623 -0.009 651.032),(0.739 0.000 0.674),(0.173 0.000 0.158),(-6.455 0.000 -5.877),1235.447,1.000,0.143,0.000,-0.008,(1.334 0.000 1.193)
7,(651.662 -0.009 651.067),(0.739 0.000 0.674),(0.214 0.000 0.196),(-6.690 0.000 -6.086),1317.245,1.000,0.181,0.000,-0.008,(1.393 0.000 1.246)
7.2,(651.710 -0.009 651.112),(0.739 0.001 0.674),(0.266 0.000 0.243),(-6.923 0.000 -6.299),1372.616,1.000,0.205,0.000,-0.008,(1.430 0.000 1.311)
7.4,(651.770 -0.009 651.167),(0.739 0.001 0.674),(0.330 0.000 0.302),(-7.157 0.000 -6.510),1461.280,1.000,0.257,0.000,-0.008,(1.500 0.002 1.352)
7.6,(651.845 -0.009 651.235),(0.739 0.001 0.674),(0.415 0.000 0.380),(-7.383 0.000 -6.721),1535.475,1.000,0.299,0.000,-0.008,(1.546 0.001 1.404)
7.8,(651.939 -0.009 651.322),(0.739 0.001 0.674),(0.519 0.000 0.475),(-7.605 0.000 -6.921),1604.076,1.000,0.308,0.000,-0.008,(1.602 0.000 1.457)
8,(652.055 -0.009 651.428),(0.739 0.001 0.674),(0.630 0.000 0.577),(-7.815 0.000 -7.112),1634.571,1.000,0.307,0.000,-0.008,(1.658 0.000 1.508)
8.2,(652.193 -0.009 651.554),(0.739 0.001 0.674),(0.736 0.000 0.674),(-8.015 0.000 -7.293),1653.573,1.000,0.307,0.000,-0.008,(1.714 0.000 1.559)
8.4,(652.351 -0.009 651.699),(0.739 0.001 0.674),(0.838 0.000 0.768),(-8.206 0.000 -7.465),1670.191,1.000,0.307,0.000,-0.008,(1.769 0.000 1.609)
8.599999,(652.530 -0.009 651.863),(0.739 0.001 0.674),(0.940 0.000 0.861),(-8.387 0.000 -7.629),1686.502,1.000,0.307,0.000,-0.008,(1.824 0.000 1.659)
8.8,(652.729 -0.009 652.045),(0.739 0.001 0.674),(1.042 0.000 0.954),(-8.558 0.000 -7.784),1703.510,1.000,0.307,0.000,-0.008,(1.878 0.000 1.708)
9,(652.949 -0.009 652.246),(0.739 0.001 0.674),(1.143 0.000 1.046),(-8.720 0.000 -7.930),1720.243,1.000,0.307,0.000,-0.008,(1.931 0.000 1.756)
9.2,(653.189 -0.009 652.466),(0.739 0.001 0.674),(1.243 0.000 1.138),(-8.873 0.000 -8.067),1738.077,1.000,0.307,0.000,-0.008,(1.984 0.000 1.804)
9.4,(653.448 -0.009 652.703),(0.739 0.001 0.674),(1.343 0.000 1.230),(-9.015 0.000 -8.195),1755.798,1.000,0.307,0.000,-0.008,(2.035 0.000 1.851)
9.599999,(653.728 -0.009 652.960),(0.739 0.001 0.674),(1.443 0.000 1.321),(-9.148 0.000 -8.314),1780.444,1.000,0.316,0.000,-0.008,(2.087 0.000 1.898)
9.8,(654.028 -0.009 653.234),(0.739 0.001 0.674),(1.547 0.000 1.416),(-9.271 0.000 -8.424),1803.924,1.000,0.315,0.000,-0.008,(2.137 0.000 1.944)
10,(654.349 -0.009 653.528),(0.739 0.001 0.674),(1.650 0.000 1.511),(-9.376 0.000 -8.529),1826.401,1.000,0.318,0.000,-0.008,(2.157 0.000 2.002)
10.2,(654.690 -0.009 653.841),(0.738 0.001 0.674),(1.755 0.000 1.607),(-9.473 0.000 -8.620),1849.236,1.000,0.318,0.000,-0.008,(2.213 0.001 2.040)
10.4,(655.052 -0.009 654.172),(0.738 0.001 0.674),(1.859 0.000 1.702),(-9.559 0.000 -8.701),1871.809,1.000,0.318,0.000,-0.008,(2.261 -0.001 2.084)
10.6,(655.436 -0.009 654.523),(0.738 0.001 0.674),(1.962 0.000 1.796),(-9.633 0.000 -8.772),1894.929,1.000,0.318,0.000,-0.008,(2.309 0.000 2.128)
10.8,(655.839 -0.009 654.893),(0.738 0.001 0.674),(2.064 0.000 1.890),(-9.696 0.000 -8.833),1918.458,1.000,0.318,0.000,-0.008,(2.355 0.000 2.171)
11,(656.263 -0.009 655.281),(0.738 0.001 0.674),(2.165 0.000 1.983),(-9.748 0.000 -8.884),1943.169,1.000,0.317,0.000,-0.008,(2.402 0.000 2.214)
11.2,(656.707 -0.009 655.688),(0.738 0.001 0.674),(2.265 0.000 2.074),(-9.790 0.000 -8.924),1968.313,1.000,0.318,0.000,-0.008,(2.447 0.000 2.256)
11.4,(657.171 -0.009 656.113),(0.738 0.001 0.674),(2.365 0.000 2.165),(-9.820 0.000 -8.955),1994.398,1.000,0.318,0.000,-0.008,(2.492 0.000 2.297)
11.6,(657.655 -0.009 656.556),(0.738 0.001 0.674),(2.464 0.000 2.255),(-9.839 0.000 -8.976),2021.170,1.000,0.318,0.000,-0.008,(2.536 0.000 2.338)
11.8,(658.158 -0.009 657.016),(0.738 0.001 0.674),(2.561 0.000 2.344),(-9.848 0.000 -8.987),2048.701,1.000,0.318,0.000,-0.008,(2.579 0.000 2.378)
12,(658.681 -0.009 657.495),(0.738 0.001 0.674),(2.658 0.000 2.433),(-9.845 0.000 -8.988),2077.002,1.000,0.317,0.000,-0.008,(2.622 0.000 2.417)
12.2,(659.222 -0.009 657.990),(0.738 0.001 0.674),(2.732 0.000 2.500),(-9.834 0.000 -8.981),2042.789,1.000,0.234,0.000,-0.008,(2.664 0.000 2.455)
12.4,(659.772 -0.009 658.494),(0.738 0.000 0.674),(2.766 0.000 2.532),(-9.820 0.000 -8.973),2034.691,1.000,0.233,0.000,-0.008,(2.705 0.000 2.493)
12.6,(660.329 -0.009 659.003),(0.738 0.000 0.674),(2.792 0.000 2.555),(-9.810 0.000 -8.967),2027.108,1.000,0.185,0.000,-0.008,(2.745 0.000 2.531)
12.8,(660.887 -0.009 659.513),(0.738 0.000 0.674),(2.782 0.000 2.546),(-9.805 0.000 -8.966),1911.954,1.000,0.041,0.000,-0.008,(2.785 0.000 2.567)
13,(661.436 -0.009 660.016),(0.738 -0.001 0.674),(2.720 0.000 2.489),(-9.817 0.001 -8.980),1554.173,0.000,0.000,0.000,-0.008,(2.824 0.000 2.603)
13.2,(661.974 -0.009 660.509),(0.738 0.000 0.674),(2.664 0.000 2.438),(-9.848 0.000 -9.013),1175.222,2.000,0.000,0.000,-0.008,(2.862 0.000 2.639)
13.4,(662.501 -0.009 660.991),(0.738 0.000 0.674),(2.609 0.000 2.388),(-9.898 0.000 -9.062),1099.871,2.000,0.000,0.000,-0.008,(2.900 0.000 2.674)
13.6,(663.017 -0.009 661.463),(0.738 0.000 0.674),(2.555 0.000 2.338),(-9.966 0.000 -9.129),1099.824,2.000,0.000,0.000,-0.008,(2.937 0.000 2.708)
13.8,(663.522 -0.009 661.925),(0.738 0.000 0.674),(2.501 0.000 2.290),(-10.052 0.000 -9.212),1099.779,2.000,0.000,0.000,-0.008,(2.974 0.000 2.741)
14,(664.016 -0.009 662.378),(0.738 0.000 0.674),(2.449 0.000 2.242),(-10.157 0.000 -9.311),1099.734,2.000,0.000,0.000,-0.008,(3.009 0.000 2.774)
14.2,(664.500 -0.009 662.821),(0.738 0.000 0.674),(2.397 0.000 2.195),(-10.278 0.000 -9.426),1099.690,2.000,0.000,0.000,-0.008,(3.044 0.000 2.807)
14.4,(664.974 -0.009 663.255),(0.738 0.000 0.674),(2.346 0.000 2.148),(-10.420 0.001 -9.552),1099.646,2.000,0.000,0.000,-0.008,(3.140 -0.015 2.747)
14.6,(665.438 -0.009 663.679),(0.738 0.000 0.674),(2.297 0.000 2.103),(-10.580 0.000 -9.689),1099.603,2.000,0.000,0.000,-0.008,(3.122 0.007 2.834)
14.8,(665.892 -0.009 664.095),(0.738 0.000 0.674),(2.248 0.000 2.058),(-10.755 0.000 -9.844),1111.179,2.000,0.038,0.000,-0.008,(3.159 -0.002 2.863)
15,(666.336 -0.009 664.502),(0.738 0.000 0.674),(2.200 0.000 2.015),(-10.947 0.001 -10.010),1099.977,2.000,0.072,0.000,-0.008,(3.201 0.001 2.871)
15.2,(666.771 -0.009 664.900),(0.738 0.000 0.674),(2.155 0.000 1.974),(-11.154 0.000 -10.191),1145.720,2.000,0.072,0.000,-0.008,(3.224 0.001 2.911)
15.4,(667.197 -0.009 665.291),(0.738 0.000 0.674),(2.112 0.000 1.934),(-11.376 0.000 -10.386),1137.389,2.000,0.085,0.000,-0.008,(3.256 0.000 2.940)
15.6,(667.615 -0.009 665.673),(0.738 0.000 0.674),(2.072 0.000 1.898),(-11.613 0.000 -10.594),1179.389,2.000,0.106,0.000,-0.008,(3.287 0.000 2.968)
15.8,(668.026 -0.009 666.049),(0.738 0.000 0.674),(2.034 0.000 1.863),(-11.863 0.000 -10.815),1191.016,2.000,0.122,0.000,-0.008,(3.318 0.000 2.996)
16,(668.429 -0.009 666.418),(0.738 0.000 0.674),(2.003 0.000 1.834),(-12.127 0.000 -11.048),1239.953,2.000,0.130,0.000,-0.008,(3.348 0.000 3.023)
16.2,(668.826 -0.009 666.782),(0.738 0.000 0.674),(1.972 0.000 1.806),(-12.403 0.000 -11.292),1247.203,2.000,0.152,0.000,-0.008,(3.378 0.000 3.050)
16.4,(669.218 -0.009 667.141),(0.738 0.000 0.674),(1.951 0.000 1.786),(-12.690 0.000 -11.546),1294.314,2.000,0.167,0.000,-0.008,(3.407 0.000 3.076)
16.6,(669.605 -0.009 667.496),(0.738 0.000 0.674),(1.929 0.000 1.766),(-12.987 0.000 -11.809),1303.706,2.000,0.185,0.000,-0.008,(3.435 0.000 3.101)
16.8,(669.990 -0.009 667.848),(0.738 0.000 0.674),(1.915 0.000 1.754),(-13.292 0.000 -12.080),1321.045,2.000,0.228,0.000,-0.008,(3.463 0.000 3.127)
17,(670.373 -0.009 668.198),(0.738 0.000 0.674),(1.914 0.000 1.753),(-13.605 0.000 -12.358),1384.822,2.000,0.228,0.000,-0.008,(3.491 0.000 3.151)
17.2,(670.756 -0.009 668.549),(0.738 0.000 0.674),(1.915 0.000 1.753),(-13.923 0.000 -12.640),1373.090,2.000,0.228,0.000,-0.008,(3.518 0.000 3.176)
17.4,(671.139 -0.009 668.901),(0.738 0.000 0.674),(1.922 0.000 1.760),(-14.246 0.000 -12.926),1404.162,2.000,0.237,0.000,-0.008,(3.544 0.000 3.200)
17.6,(671.524 -0.009 669.253),(0.738 0.000 0.674),(1.925 0.000 1.763),(-14.573 0.000 -13.216),1400.500,2.000,0.249,0.000,-0.008,(3.570 0.000 3.223)
17.8,(671.911 -0.009 669.607),(0.738 0.000 0.674),(1.941 0.000 1.779),(-14.903 0.000 -13.509),1449.911,2.000,0.288,0.000,-0.010,(3.595 0.000 3.246)
18,(672.300 -0.009 669.964),(0.738 0.000 0.674),(1.957 0.000 1.793),(-15.235 0.000 -13.803),1463.032,2.000,0.291,0.000,-0.010,(3.620 0.000 3.268)
18.2,(672.695 -0.009 670.326),(0.738 0.000 0.674),(1.991 0.000 1.825),(-15.567 0.000 -14.098),1503.542,2.000,0.329,0.000,-0.010,(3.645 0.000 3.291)
18.4,(673.096 -0.009 670.694),(0.738 0.000 0.674),(2.020 0.000 1.853),(-15.898 0.000 -14.391),1519.281,2.000,0.329,0.000,-0.012,(3.669 0.000 3.312)
18.6,(673.505 -0.009 671.069),(0.738 0.000 0.674),(2.058 0.000 1.890),(-16.226 0.000 -14.680),1496.628,2.000,0.332,0.000,-0.014,(3.693 0.000 3.334)
18.8,(673.922 -0.009 671.451),(0.738 0.000 0.675),(2.104 0.000 1.933),(-16.550 0.000 -14.967),1547.650,2.000,0.344,0.000,-0.014,(3.716 0.000 3.355)
19,(674.348 -0.009 671.843),(0.738 0.000 0.675),(2.146 0.000 1.972),(-16.894 0.001 -15.271),1536.272,2.000,0.345,0.000,-0.014,(3.956 0.000 3.571)
19.2,(674.783 -0.009 672.242),(0.738 0.001 0.675),(2.200 0.000 2.022),(-17.276 0.001 -15.609),1576.908,2.000,0.368,0.000,-0.014,(4.193 0.000 3.785)
19.4,(675.229 -0.009 672.652),(0.738 0.000 0.675),(2.249 0.000 2.067),(-17.695 0.001 -15.980),1587.290,2.000,0.382,0.000,-0.014,(4.433 0.000 4.002)
19.6,(675.686 -0.009 673.072),(0.738 0.001 0.675),(2.320 0.000 2.133),(-18.152 0.001 -16.385),1622.600,2.000,0.394,0.000,-0.014,(4.679 0.000 4.224)
19.8,(676.156 -0.009 673.505),(0.738 0.001 0.675),(2.380 0.000 2.188),(-18.645 0.001 -16.822),1637.603,2.000,0.413,0.000,-0.014,(4.930 0.000 4.451)
20,(676.642 -0.009 673.951),(0.738 0.001 0.675),(2.469 0.000 2.270),(-19.167 0.001 -17.296),1679.086,2.000,0.440,0.000,-0.014,(5.059 -0.019 4.798)
20.2,(677.143 -0.009 674.411),(0.738 0.001 0.675),(2.547 0.000 2.342),(-19.716 0.001 -17.809),1701.120,2.000,0.458,0.000,-0.014,(5.384 0.008 4.955)
20.4,(677.664 -0.010 674.891),(0.738 0.001 0.675),(2.641 0.000 2.427),(-20.300 0.001 -18.348),1686.907,2.000,0.475,0.000,-0.014,(5.641 -0.003 5.199)
20.6,(678.204 -0.010 675.387),(0.738 0.001 0.675),(2.751 0.000 2.529),(-20.917 0.001 -18.919),1755.788,2.000,0.493,0.000,-0.014,(5.904 0.001 5.441)
20.8,(678.767 -0.009 675.904),(0.738 0.001 0.675),(2.855 0.000 2.624),(-21.564 0.001 -19.516),1756.199,2.000,0.494,0.000,-0.014,(6.168 0.000 5.684)
21,(679.351 -0.010 676.441),(0.738 0.001 0.675),(2.979 0.000 2.738),(-22.243 0.001 -20.143),1796.287,2.000,0.494,0.000,-0.014,(6.433 0.000 5.929)
21.2,(679.959 -0.009 677.000),(0.738 0.001 0.675),(3.083 0.000 2.833),(-22.951 0.001 -20.797),1801.744,2.000,0.494,0.000,-0.014,(6.698 0.000 6.173)
21.4,(680.590 -0.010 677.579),(0.738 0.001 0.675),(3.210 0.000 2.950),(-23.689 0.001 -21.479),1832.599,2.000,0.494,0.000,-0.014,(6.960 0.000 6.414)
21.6,(681.242 -0.009 678.179),(0.737 0.001 0.675),(3.312 0.000 3.044),(-24.456 0.001 -22.188),1844.178,2.000,0.494,0.000,-0.014,(7.217 0.000 6.651)
21.8,(681.919 -0.010 678.801),(0.737 0.001 0.675),(3.444 0.000 3.164),(-25.254 0.001 -22.925),1877.978,2.000,0.512,0.000,-0.014,(7.552 0.000 6.959)
22,(682.619 -0.010 679.443),(0.737 0.001 0.675),(3.554 0.000 3.265),(-26.143 0.004 -23.746),1897.798,2.000,0.512,0.000,-0.014,(8.282 -0.001 7.632)
22.2,(683.345 -0.010 680.110),(0.737 0.001 0.675),(3.674 0.000 3.375),(-27.162 0.004 -24.687),1876.406,2.000,0.512,0.000,-0.014,(9.084 -0.001 8.371)
22.4,(684.093 -0.010 680.798),(0.737 0.001 0.675),(3.806 0.000 3.496),(-28.228 0.000 -25.671),1942.592,2.000,0.512,0.000,-0.014,(9.187 0.000 8.466)
22.6,(684.869 -0.010 681.510),(0.737 0.001 0.675),(3.921 0.000 3.602),(-29.384 0.005 -26.739),1947.055,2.000,0.512,0.000,-0.014,(10.014 -0.001 9.228)
22.8,(685.668 -0.010 682.244),(0.737 0.001 0.675),(4.059 0.000 3.729),(-30.678 0.003 -27.904),1989.227,2.000,0.512,0.000,-0.014,(10.818 0.008 9.649)
23,(686.493 -0.010 683.002),(0.737 0.001 0.676),(4.173 0.000 3.833),(-32.080 0.003 -29.133),2004.692,2.000,0.513,0.000,-0.014,(11.394 -0.001 10.166)
23.2,(687.343 -0.010 683.783),(0.737 0.001 0.676),(4.314 0.000 3.963),(-33.568 0.003 -30.439),2038.556,2.000,0.512,0.000,-0.014,(11.939 -0.001 10.652)
23.4,(688.218 -0.010 684.586),(0.737 0.001 0.676),(4.428 0.000 4.067),(-35.141 0.003 -31.819),2059.491,2.000,0.513,0.000,-0.014,(12.483 0.000 11.138)
23.6,(689.119 -0.010 685.414),(0.737 0.001 0.676),(4.572 0.000 4.200),(-36.796 0.003 -33.272),2091.220,2.000,0.517,0.000,-0.014,(13.028 -0.001 11.623)
23.8,(690.045 -0.010 686.265),(0.737 0.001 0.676),(4.691 0.000 4.309),(-38.536 0.003 -34.800),2122.220,2.000,0.541,0.000,-0.014,(13.571 -0.001 12.108)
24,(691.001 -0.010 687.143),(0.737 0.002 0.676),(4.836 0.000 4.442),(-40.354 0.003 -36.397),2119.285,2.000,0.580,0.000,-0.012,(14.114 -0.001 12.592)
24.2,(691.986 -0.010 688.048),(0.737 0.002 0.676),(5.010 0.000 4.600),(-42.251 0.003 -38.064),2203.071,2.000,0.581,0.000,-0.010,(14.656 -0.001 13.076)
24.4,(693.006 -0.010 688.984),(0.737 0.001 0.676),(5.161 0.000 4.737),(-44.215 0.004 -39.798),2232.136,2.000,0.580,0.000,-0.010,(15.012 -0.010 13.676)
24.6,(694.059 -0.010 689.950),(0.737 0.002 0.676),(5.339 0.000 4.900),(-46.206 0.004 -41.633),2265.830,2.000,0.535,0.000,-0.010,(15.413 0.010 14.297)
24.8,(695.141 -0.010 690.943),(0.737 0.001 0.676),(5.466 0.000 5.017),(-48.265 0.004 -43.556),2294.141,2.000,0.526,0.000,-0.010,(15.944 -0.004 14.802)
25,(696.251 -0.010 691.962),(0.737 0.001 0.676),(5.613 0.000 5.151),(-50.395 0.003 -45.544),2323.335,2.000,0.490,0.000,-0.010,(16.291 0.000 15.124)
25.2,(697.383 -0.010 693.001),(0.737 0.001 0.676),(5.702 0.000 5.233),(-52.531 0.003 -47.540),2337.229,2.000,0.436,0.000,-0.010,(16.530 0.000 15.346)
25.4,(698.534 -0.010 694.058),(0.737 0.001 0.676),(5.801 0.000 5.323),(-54.748 0.005 -49.583),2362.057,2.000,0.420,0.000,-0.010,(17.167 -0.018 15.455)
25.6,(699.700 -0.010 695.128),(0.737 0.001 0.676),(5.868 0.000 5.385),(-57.058 0.004 -51.643),2380.523,2.000,0.413,0.000,-0.010,(17.543 0.003 15.816)
25.8,(700.883 -0.010 696.213),(0.737 0.001 0.676),(5.937 0.000 5.448),(-59.426 0.004 -53.759),2349.826,2.000,0.365,0.000,-0.010,(17.928 -0.003 16.163)
26,(702.070 -0.009 697.302),(0.737 0.000 0.676),(5.914 0.000 5.428),(-61.867 0.005 -55.941),2645.345,0.000,0.273,0.000,-0.010,(18.312 0.000 16.509)
26.2,(703.246 -0.009 698.382),(0.737 0.000 0.676),(5.855 0.000 5.374),(-64.396 0.005 -58.201),2523.309,0.000,0.000,0.000,-0.010,(18.696 -0.001 16.855)
26.4,(704.410 -0.009 699.451),(0.737 0.000 0.676),(5.796 0.000 5.320),(-67.012 0.005 -60.541),2052.845,0.000,0.000,0.000,-0.010,(19.078 -0.001 17.199)
26.6,(705.563 -0.009 700.509),(0.737 0.000 0.676),(5.738 0.000 5.266),(-69.717 0.005 -62.961),1626.295,3.000,0.000,0.000,-0.010,(19.459 -0.001 17.543)
26.8,(706.701 -0.009 701.553),(0.737 -0.001 0.676),(5.644 0.000 5.180),(-72.513 0.006 -65.463),1432.734,3.000,0.000,0.000,-0.010,(19.840 -0.001 17.886)
27,(707.818 -0.009 702.578),(0.737 -0.001 0.676),(5.536 0.000 5.081),(-75.406 0.006 -68.053),1331.505,3.000,0.000,0.000,-0.010,(20.219 -0.001 18.228)
27.2,(708.912 -0.009 703.582),(0.737 -0.001 0.676),(5.420 0.000 4.974),(-78.397 0.006 -70.732),1317.107,3.000,0.051,0.000,-0.006,(20.598 -0.001 18.570)
27.4,(709.987 -0.009 704.568),(0.737 -0.001 0.676),(5.340 0.000 4.894),(-81.483 0.006 -73.497),1471.584,3.000,0.109,0.000,-0.002,(20.975 -0.001 18.910)
27.6,(711.048 -0.009 705.541),(0.737 0.000 0.675),(5.283 0.000 4.839),(-84.658 0.006 -76.344),1566.451,3.000,0.147,0.000,0.002,(21.352 -0.001 19.250)
27.8,(712.100 -0.009 706.503),(0.737 0.000 0.675),(5.235 0.000 4.794),(-87.919 0.006 -79.268),1591.662,3.000,0.175,0.000,0.002,(21.728 -0.001 19.588)
28,(713.143 -0.009 707.459),(0.737 0.000 0.675),(5.204 0.000 4.766),(-91.262 0.006 -82.268),1654.307,3.000,0.252,0.000,0.002,(22.103 -0.001 19.926)
28.2,(714.181 -0.009 708.409),(0.737 0.000 0.675),(5.184 0.000 4.747),(-94.686 0.006 -85.340),1680.916,3.000,0.272,0.000,0.002,(22.476 -0.001 20.263)
28.4,(715.218 -0.009 709.359),(0.737 0.000 0.675),(5.181 0.000 4.745),(-98.179 0.006 -88.475),1706.365,3.000,0.347,0.000,0.002,(22.709 -0.001 20.473)
28.6,(716.256 -0.009 710.309),(0.737 0.000 0.675),(5.201 0.000 4.763),(-101.687 0.005 -91.622),1751.166,3.000,0.347,0.000,0.002,(22.851 0.000 20.601)
28.8,(717.298 -0.009 711.264),(0.737 0.000 0.675),(5.215 0.000 4.776),(-105.253 0.007 -94.823),1741.282,3.000,0.355,0.000,0.002,(23.171 -0.001 20.889)
29,(718.344 -0.009 712.221),(0.737 0.000 0.675),(5.244 0.000 4.799),(-108.869 0.006 -98.068),1768.800,3.000,0.365,0.000,0.008,(23.420 0.000 21.114)
29.2,(719.396 -0.009 713.183),(0.738 0.000 0.675),(5.266 0.000 4.812),(-112.529 0.006 -101.354),1770.331,3.000,0.380,0.000,0.016,(23.668 -0.001 21.338)
29.4,(720.453 -0.009 714.148),(0.738 0.000 0.675),(5.308 0.000 4.841),(-116.232 0.006 -104.680),1791.739,3.000,0.391,0.000,0.019,(23.916 0.000 21.561)
29.6,(721.518 -0.009 715.118),(0.739 0.000 0.674),(5.340 0.000 4.859),(-119.978 0.006 -108.047),1799.476,3.000,0.402,0.000,0.021,(24.163 -0.001 21.783)
29.8,(722.591 -0.009 716.094),(0.739 0.001 0.673),(5.391 0.000 4.896),(-123.764 0.006 -111.452),1815.724,3.000,0.413,0.000,0.021,(24.409 -0.001 22.005)
30,(723.671 -0.009 717.076),(0.740 0.000 0.673),(5.428 0.000 4.921),(-127.593 0.006 -114.896),1826.477,3.000,0.423,0.000,0.019,(24.654 -0.001 22.227)
30.2,(724.763 -0.009 718.065),(0.740 0.000 0.672),(5.471 0.000 4.954),(-131.459 0.007 -118.377),1807.328,3.000,0.423,0.000,0.017,(24.899 -0.001 22.447)
30.4,(725.862 -0.009 719.060),(0.741 0.001 0.672),(5.522 0.000 4.996),(-135.367 0.007 -121.895),1842.875,3.000,0.423,0.000,0.016,(25.143 -0.001 22.667)
30.6,(726.971 -0.009 720.063),(0.741 0.000 0.671),(5.562 0.000 5.027),(-139.313 0.007 -125.449),1837.051,3.000,0.423,0.000,0.016,(25.386 -0.001 22.886)
