Time, Position, Orientation, Velocity, Headway_Distance, RPM, Gear, Throttle, Brake, Steering, Preceding_Vel
3.8,(651.519 -0.009 650.937),(0.739 0.000 0.674),(0.000 0.000 0.000),(-4.163 0.000 -3.831),0.000,1.000,0.000,0.000,0.006,(-0.102 0.000 -0.089)
4,(651.519 -0.009 650.937),(0.739 0.000 0.674),(0.000 0.000 0.000),(-4.144 0.000 -3.814),0.000,1.000,0.000,0.000,0.006,(-0.095 0.000 -0.083)
4.2,(651.519 -0.009 650.937),(0.739 0.000 0.674),(0.000 0.000 0.000),(-4.144 0.002 -3.814),0.000,1.000,0.000,0.000,0.006,(0.257 0.000 0.224)
4.4,(651.519 -0.009 650.937),(0.739 0.000 0.674),(0.000 0.000 0.000),(-4.237 0.001 -3.895),0.000,0.000,0.000,0.000,0.006,(0.551 0.000 0.481)
4.6,(651.519 -0.009 650.937),(0.739 0.000 0.674),(0.000 0.000 0.000),(-4.358 0.000 -4.001),0.000,0.000,0.000,0.000,0.006,(0.653 0.000 0.569)
4.8,(651.519 -0.009 650.937),(0.739 0.000 0.674),(0.000 0.000 0.000),(-4.497 0.000 -4.122),0.000,0.000,0.000,0.000,0.006,(0.729 0.000 0.636)
5,(651.519 -0.009 650.937),(0.739 0.000 0.674),(0.000 0.000 0.000),(-4.649 0.000 -4.257),0.000,0.000,0.000,0.000,0.006,(0.778 -0.004 0.709)
5.2,(651.519 -0.009 650.937),(0.739 0.000 0.674),(0.000 0.000 0.000),(-4.814 0.000 -4.403),0.000,0.000,0.000,0.000,0.006,(0.858 0.002 0.750)
5.4,(651.519 -0.009 650.937),(0.739 0.000 0.674),(0.000 0.000 0.000),(-4.990 0.000 -4.561),0.000,0.000,0.000,0.000,0.006,(0.917 0.000 0.805)
5.6,(651.519 -0.009 650.937),(0.739 0.000 0.674),(0.000 0.000 0.000),(-5.178 0.000 -4.730),0.000,0.000,0.000,0.000,0.006,(0.962 0.001 0.874)
5.8,(651.519 -0.009 650.937),(0.739 0.000 0.674),(0.000 0.000 0.000),(-5.378 0.000 -4.911),0.000,0.000,0.000,0.000,0.006,(0.991 -0.003 0.959)
6,(651.519 -0.009 650.937),(0.739 0.000 0.674),(0.000 0.000 0.000),(-5.587 0.000 -5.103),0.000,0.000,0.000,0.000,0.006,(1.091 0.002 0.972)
6.2,(651.519 -0.009 650.937),(0.739 0.000 0.674),(0.000 0.000 0.000),(-5.812 0.000 -5.304),0.000,0.000,0.000,0.000,0.006,(1.151 -0.001 1.030)
6.4,(651.519 -0.009 650.937),(0.739 0.000 0.674),(0.000 0.000 0.000),(-6.049 0.000 -5.515),320.075,0.000,0.000,0.000,0.006,(1.212 0.000 1.085)
6.6,(651.519 -0.009 650.937),(0.739 0.000 0.674),(0.000 0.000 0.000),(-6.298 0.000 -5.738),656.114,0.000,0.000,0.000,0.006,(1.273 0.000 1.139)
6.8,(651.519 -0.009 650.937),(0.739 0.000 0.674),(0.000 0.000 0.000),(-6.559 0.000 -5.972),1099.941,0.000,0.000,0.000,0.006,(1.334 0.000 1.193)
7,(651.519 -0.009 650.937),(0.739 0.000 0.674),(0.000 0.000 0.000),(-6.833 0.000 -6.217),1099.984,0.000,0.000,0.000,0.006,(1.393 0.000 1.246)
7.2,(651.519 -0.009 650.937),(0.739 0.000 0.674),(0.000 0.000 0.000),(-7.114 0.001 -6.474),1099.995,0.000,0.000,0.000,0.006,(1.430 0.000 1.311)
7.4,(651.519 -0.009 650.937),(0.739 0.000 0.674),(0.000 0.000 0.000),(-7.408 0.000 -6.740),1099.998,0.000,0.000,0.000,0.006,(1.500 0.002 1.352)
7.6,(651.519 -0.009 650.937),(0.739 0.000 0.674),(0.000 0.000 0.000),(-7.709 0.001 -7.019),1099.999,0.000,0.000,0.000,0.006,(1.546 0.001 1.404)
7.8,(651.519 -0.009 650.937),(0.739 0.000 0.674),(0.000 0.000 0.000),(-8.025 0.000 -7.306),1099.999,0.000,0.000,0.000,0.006,(1.602 0.000 1.457)
8,(651.519 -0.009 650.937),(0.739 0.000 0.674),(0.000 0.000 0.000),(-8.351 0.000 -7.603),1100.000,0.000,0.000,0.000,0.006,(1.658 0.000 1.508)
8.2,(651.519 -0.009 650.937),(0.739 0.000 0.674),(0.000 0.000 0.000),(-8.689 0.000 -7.911),1100.000,0.000,0.000,0.000,0.006,(1.714 0.000 1.559)
8.4,(651.519 -0.009 650.937),(0.739 0.000 0.674),(0.000 0.000 0.000),(-9.038 0.000 -8.228),1100.000,0.000,0.000,0.000,0.006,(1.769 0.000 1.609)
8.599999,(651.519 -0.009 650.937),(0.739 0.000 0.674),(0.000 0.000 0.000),(-9.398 0.000 -8.555),1100.000,0.000,0.000,0.000,0.006,(1.824 0.000 1.659)
8.8,(651.519 -0.009 650.937),(0.739 0.000 0.674),(0.000 0.000 0.000),(-9.769 0.000 -8.892),1100.000,1.000,0.000,0.000,0.006,(1.878 0.000 1.708)
9,(651.519 -0.009 650.937),(0.739 0.000 0.674),(0.000 0.000 0.000),(-10.150 0.000 -9.239),1100.000,1.000,0.000,0.000,0.006,(1.931 0.000 1.756)
9.2,(651.519 -0.009 650.937),(0.739 0.000 0.674),(0.000 0.000 0.000),(-10.542 0.000 -9.596),1100.000,1.000,0.000,0.000,0.000,(1.984 0.000 1.804)
9.4,(651.519 -0.009 650.937),(0.739 0.000 0.674),(0.000 0.000 0.000),(-10.945 0.000 -9.962),1100.000,1.000,0.000,0.000,-0.014,(2.035 0.000 1.851)
9.599999,(651.519 -0.009 650.937),(0.739 0.000 0.674),(0.009 0.000 0.008),(-11.357 0.000 -10.337),1099.067,1.000,0.000,0.000,-0.016,(2.087 0.000 1.898)
9.8,(651.524 -0.009 650.942),(0.739 0.000 0.674),(0.038 0.000 0.035),(-11.775 0.000 -10.717),1099.083,1.000,0.000,0.000,-0.016,(2.137 0.000 1.944)
10,(651.535 -0.009 650.951),(0.739 0.000 0.674),(0.064 0.000 0.059),(-12.190 0.001 -11.105),1099.098,1.000,0.000,0.000,-0.016,(2.157 0.000 2.002)
10.2,(651.551 -0.009 650.966),(0.739 0.000 0.674),(0.088 0.000 0.081),(-12.613 0.000 -11.495),1099.112,1.000,0.000,0.000,-0.016,(2.213 0.001 2.040)
10.4,(651.571 -0.009 650.984),(0.739 0.000 0.674),(0.110 0.000 0.101),(-13.040 0.000 -11.890),1099.124,1.000,0.000,0.000,-0.016,(2.261 -0.001 2.084)
10.6,(651.595 -0.009 651.006),(0.739 0.000 0.674),(0.130 0.000 0.119),(-13.474 0.000 -12.289),1099.136,1.000,0.000,0.000,-0.016,(2.309 0.000 2.128)
10.8,(651.623 -0.009 651.032),(0.739 0.000 0.674),(0.148 0.000 0.136),(-13.913 0.000 -12.694),1099.146,1.000,0.000,0.000,-0.014,(2.355 0.000 2.171)
11,(651.654 -0.009 651.061),(0.739 0.000 0.674),(0.164 0.000 0.151),(-14.357 0.000 -13.104),1103.645,1.000,0.018,0.000,-0.014,(2.402 0.000 2.214)
11.2,(651.689 -0.009 651.092),(0.739 0.000 0.674),(0.180 0.000 0.165),(-14.808 0.000 -13.520),1122.098,1.000,0.107,0.000,-0.014,(2.447 0.000 2.256)
11.4,(651.727 -0.009 651.127),(0.739 0.000 0.674),(0.201 0.000 0.184),(-15.264 0.000 -13.940),1187.977,1.000,0.120,0.000,-0.014,(2.492 0.000 2.297)
11.6,(651.770 -0.009 651.167),(0.739 0.000 0.674),(0.227 0.000 0.208),(-15.724 0.000 -14.365),1229.783,1.000,0.121,0.000,-0.014,(2.536 0.000 2.338)
11.8,(651.818 -0.009 651.211),(0.739 0.000 0.674),(0.256 0.000 0.235),(-16.188 0.000 -14.792),1254.274,1.000,0.122,0.000,-0.014,(2.579 0.000 2.378)
12,(651.873 -0.009 651.261),(0.739 0.000 0.674),(0.286 0.000 0.263),(-16.654 0.000 -15.222),1273.462,1.000,0.129,0.000,-0.014,(2.622 0.000 2.417)
12.2,(651.934 -0.009 651.317),(0.739 0.000 0.674),(0.317 0.000 0.291),(-17.122 0.000 -15.654),1304.578,1.000,0.156,0.000,-0.014,(2.664 0.000 2.455)
12.4,(652.001 -0.009 651.379),(0.739 0.000 0.674),(0.353 0.000 0.324),(-17.592 0.000 -16.088),1348.444,1.000,0.177,0.000,-0.014,(2.705 0.000 2.493)
12.6,(652.076 -0.009 651.448),(0.739 0.000 0.674),(0.396 0.000 0.363),(-18.062 0.000 -16.521),1389.536,1.000,0.189,0.000,-0.014,(2.745 0.000 2.531)
12.8,(652.161 -0.009 651.525),(0.739 0.000 0.674),(0.444 0.000 0.407),(-18.531 0.000 -16.954),1436.085,1.000,0.218,0.000,-0.014,(2.785 0.000 2.567)
13,(652.256 -0.009 651.612),(0.739 0.001 0.674),(0.502 0.000 0.460),(-18.997 0.000 -17.384),1488.790,1.000,0.242,0.000,-0.014,(2.824 0.000 2.603)
13.2,(652.363 -0.009 651.711),(0.739 0.001 0.674),(0.571 0.000 0.524),(-19.459 0.000 -17.810),1555.378,1.000,0.300,0.000,-0.014,(2.862 0.000 2.639)
13.4,(652.487 -0.009 651.825),(0.739 0.001 0.674),(0.661 0.000 0.607),(-19.911 0.000 -18.228),1620.924,1.000,0.304,0.000,-0.014,(2.900 0.000 2.674)
13.6,(652.630 -0.009 651.956),(0.739 0.001 0.674),(0.760 0.000 0.696),(-20.352 0.000 -18.635),1651.319,1.000,0.310,0.000,-0.012,(2.937 0.000 2.708)
13.8,(652.794 -0.009 652.106),(0.739 0.001 0.674),(0.862 0.000 0.790),(-20.781 0.000 -19.031),1682.941,1.000,0.325,0.000,-0.012,(2.974 0.000 2.741)
14,(652.978 -0.010 652.275),(0.739 0.001 0.674),(0.975 0.000 0.894),(-21.195 0.000 -19.414),1719.116,1.000,0.341,0.000,-0.012,(3.009 0.000 2.774)
14.2,(653.186 -0.010 652.466),(0.739 0.001 0.674),(1.098 0.000 1.007),(-21.592 0.000 -19.781),1755.117,1.000,0.366,0.000,-0.012,(3.044 0.000 2.807)
14.4,(653.422 -0.010 652.682),(0.738 0.001 0.674),(1.248 0.000 1.144),(-21.972 0.000 -20.125),1839.106,1.000,0.416,0.000,-0.012,(3.140 -0.015 2.747)
14.6,(653.691 -0.010 652.929),(0.738 0.002 0.674),(1.428 0.000 1.309),(-22.327 -0.001 -20.440),1882.570,1.000,0.420,0.000,-0.012,(3.122 0.007 2.834)
14.8,(653.998 -0.010 653.210),(0.738 0.002 0.674),(1.625 0.000 1.490),(-22.649 -0.001 -20.729),1951.212,1.000,0.478,0.000,-0.012,(3.159 -0.002 2.863)
15,(654.348 -0.010 653.532),(0.738 0.002 0.674),(1.862 0.000 1.708),(-22.935 -0.001 -20.980),2020.016,1.000,0.499,0.000,-0.012,(3.201 0.001 2.871)
15.2,(654.749 -0.010 653.899),(0.738 0.003 0.674),(2.127 0.000 1.949),(-23.176 -0.001 -21.192),2087.431,1.000,0.526,0.000,-0.010,(3.224 0.001 2.911)
15.4,(655.206 -0.010 654.317),(0.738 0.003 0.674),(2.408 0.000 2.206),(-23.368 -0.001 -21.359),2146.537,1.000,0.527,0.000,-0.010,(3.256 0.000 2.940)
15.6,(655.718 -0.010 654.787),(0.738 0.003 0.674),(2.691 0.000 2.464),(-23.510 -0.001 -21.481),2207.984,1.000,0.527,0.000,-0.010,(3.287 0.000 2.968)
15.8,(656.288 -0.010 655.308),(0.738 0.003 0.674),(2.975 0.000 2.723),(-23.601 -0.001 -21.556),2274.782,1.000,0.527,0.000,-0.010,(3.318 0.000 2.996)
16,(656.914 -0.010 655.881),(0.738 0.003 0.674),(3.259 0.000 2.983),(-23.642 -0.001 -21.585),2347.390,1.000,0.527,0.000,-0.010,(3.348 0.000 3.023)
16.2,(657.597 -0.010 656.506),(0.738 0.002 0.674),(3.531 0.000 3.231),(-23.632 -0.001 -21.568),2412.933,1.000,0.443,0.000,-0.010,(3.378 0.000 3.050)
16.4,(658.316 -0.009 657.164),(0.738 0.000 0.674),(3.619 0.000 3.312),(-23.591 0.000 -21.522),2522.256,1.000,0.232,0.000,-0.010,(3.407 0.000 3.076)
16.6,(659.036 -0.009 657.823),(0.738 -0.001 0.674),(3.577 0.000 3.274),(-23.556 0.000 -21.481),2274.167,1.000,0.000,0.000,-0.010,(3.435 0.000 3.101)
16.8,(659.746 -0.009 658.472),(0.738 0.000 0.674),(3.520 0.000 3.221),(-23.537 0.000 -21.456),1826.737,1.000,0.000,0.000,-0.010,(3.463 0.000 3.127)
17,(660.443 -0.009 659.111),(0.738 0.000 0.674),(3.462 0.000 3.169),(-23.535 0.000 -21.445),1423.986,0.000,0.000,0.000,-0.010,(3.491 0.000 3.151)
17.2,(661.129 -0.009 659.739),(0.738 0.000 0.674),(3.406 0.000 3.115),(-23.550 0.000 -21.450),1100.000,2.000,0.000,0.000,-0.008,(3.518 0.000 3.176)
17.4,(661.804 -0.009 660.356),(0.738 0.000 0.674),(3.348 0.000 3.063),(-23.581 0.000 -21.470),1100.000,2.000,0.000,0.000,-0.008,(3.544 0.000 3.200)
17.6,(662.467 -0.009 660.962),(0.739 -0.001 0.674),(3.282 0.000 3.000),(-23.631 0.000 -21.507),1100.842,2.000,0.000,0.000,-0.006,(3.570 0.000 3.223)
17.8,(663.115 -0.009 661.555),(0.739 -0.001 0.674),(3.210 0.000 2.935),(-23.699 0.000 -21.561),1132.925,2.000,0.063,0.000,-0.006,(3.595 0.000 3.246)
18,(663.750 -0.009 662.135),(0.739 -0.001 0.674),(3.147 0.000 2.877),(-23.786 0.000 -21.632),1191.171,2.000,0.092,0.000,-0.006,(3.620 0.000 3.268)
18.2,(664.373 -0.009 662.705),(0.739 0.000 0.674),(3.092 0.000 2.828),(-23.890 0.000 -21.719),1362.135,2.000,0.206,0.000,-0.006,(3.645 0.000 3.291)
18.4,(664.987 -0.009 663.267),(0.739 0.000 0.674),(3.057 0.000 2.795),(-24.007 0.000 -21.818),1502.976,2.000,0.277,0.000,-0.006,(3.669 0.000 3.312)
18.6,(665.598 -0.009 663.826),(0.739 0.000 0.674),(3.062 0.000 2.800),(-24.132 0.000 -21.924),1632.625,2.000,0.324,0.000,-0.006,(3.693 0.000 3.334)
18.8,(666.213 -0.009 664.387),(0.739 0.000 0.674),(3.087 0.000 2.822),(-24.259 0.000 -22.031),1690.662,2.000,0.348,0.000,-0.006,(3.716 0.000 3.355)
19,(666.836 -0.009 664.957),(0.739 0.001 0.674),(3.130 0.000 2.862),(-24.406 0.001 -22.157),1673.861,2.000,0.348,0.000,-0.006,(3.956 0.000 3.571)
19.2,(667.467 -0.009 665.534),(0.739 0.000 0.674),(3.182 0.000 2.909),(-24.592 0.001 -22.317),1726.711,2.000,0.359,0.000,-0.006,(4.193 0.000 3.785)
19.4,(668.110 -0.009 666.122),(0.739 0.000 0.674),(3.230 0.000 2.953),(-24.815 0.001 -22.511),1726.332,2.000,0.374,0.000,-0.006,(4.433 0.000 4.002)
19.6,(668.763 -0.009 666.719),(0.739 0.001 0.674),(3.297 0.000 3.014),(-25.075 0.001 -22.738),1772.841,2.000,0.401,0.000,-0.006,(4.679 0.000 4.224)
19.8,(669.429 -0.009 667.328),(0.739 0.001 0.674),(3.359 0.000 3.071),(-25.372 0.001 -22.999),1791.739,2.000,0.425,0.000,-0.006,(4.930 0.000 4.451)
20,(670.111 -0.010 667.952),(0.739 0.001 0.674),(3.457 0.000 3.161),(-25.698 0.001 -23.296),1851.364,2.000,0.471,0.000,-0.006,(5.059 -0.019 4.798)
20.2,(670.812 -0.009 668.593),(0.739 0.001 0.674),(3.551 0.000 3.246),(-26.047 0.001 -23.628),1877.667,2.000,0.488,0.000,-0.006,(5.384 0.008 4.955)
20.4,(671.536 -0.010 669.255),(0.739 0.001 0.674),(3.678 0.000 3.362),(-26.428 0.001 -23.984),1906.194,2.000,0.489,0.000,-0.006,(5.641 -0.003 5.199)
20.6,(672.282 -0.010 669.936),(0.739 0.001 0.674),(3.781 0.000 3.457),(-26.840 0.001 -24.369),1931.942,2.000,0.510,0.000,-0.006,(5.904 0.001 5.441)
20.8,(673.053 -0.010 670.641),(0.739 0.001 0.674),(3.902 0.000 3.567),(-27.278 0.001 -24.779),1918.026,2.000,0.532,0.000,-0.006,(6.168 0.000 5.684)
21,(673.849 -0.010 671.369),(0.739 0.001 0.674),(4.051 0.000 3.703),(-27.745 0.001 -25.216),2010.679,2.000,0.580,0.000,-0.004,(6.433 0.000 5.929)
21.2,(674.679 -0.010 672.127),(0.739 0.002 0.674),(4.221 0.000 3.856),(-28.231 0.001 -25.670),2077.653,2.000,0.710,0.000,-0.004,(6.698 0.000 6.173)
21.4,(675.550 -0.010 672.923),(0.739 0.002 0.674),(4.468 0.000 4.081),(-28.728 0.000 -26.135),2126.711,2.000,0.687,0.000,-0.004,(6.960 0.000 6.414)
21.6,(676.467 -0.010 673.760),(0.739 0.002 0.674),(4.677 0.000 4.273),(-29.232 0.001 -26.607),2175.286,2.000,0.746,0.000,-0.004,(7.217 0.000 6.651)
21.8,(677.434 -0.011 674.644),(0.739 0.003 0.674),(4.965 0.000 4.535),(-29.740 0.000 -27.082),2232.493,2.000,0.761,0.000,-0.004,(7.552 0.000 6.959)
22,(678.451 -0.010 675.573),(0.739 0.002 0.674),(5.190 0.000 4.741),(-30.311 0.003 -27.617),2260.443,2.000,0.686,0.000,-0.004,(8.282 -0.001 7.632)
22.2,(679.516 -0.010 676.546),(0.739 0.002 0.674),(5.437 0.000 4.966),(-30.990 0.003 -28.251),2309.171,2.000,0.676,0.000,-0.004,(9.084 -0.001 8.371)
22.4,(680.623 -0.010 677.557),(0.739 0.002 0.674),(5.640 0.000 5.152),(-31.698 -0.001 -28.912),2352.538,2.000,0.675,0.000,-0.004,(9.187 0.000 8.466)
22.6,(681.778 -0.010 678.612),(0.739 0.002 0.674),(5.854 0.000 5.348),(-32.475 0.004 -29.637),2351.870,2.000,0.673,0.000,-0.004,(10.014 -0.001 9.228)
22.8,(682.973 -0.010 679.704),(0.739 0.002 0.674),(6.090 0.000 5.563),(-33.372 0.003 -30.444),2453.061,2.000,0.673,0.000,-0.004,(10.818 0.008 9.649)
23,(684.216 -0.010 680.840),(0.739 0.002 0.674),(6.305 0.000 5.759),(-34.356 0.002 -31.296),2479.981,2.000,0.677,0.000,-0.006,(11.394 -0.001 10.166)
23.2,(685.503 -0.010 682.015),(0.738 0.002 0.674),(6.541 0.000 5.977),(-35.408 0.002 -32.207),2595.852,2.000,0.660,0.000,-0.006,(11.939 -0.001 10.652)
23.4,(686.833 -0.010 683.231),(0.738 0.002 0.674),(6.733 0.000 6.155),(-36.526 0.003 -33.175),2661.653,2.000,0.630,0.000,-0.010,(12.483 0.000 11.138)
23.6,(688.202 -0.010 684.483),(0.738 0.002 0.674),(6.942 0.000 6.348),(-37.712 0.003 -34.204),2756.785,2.000,0.595,0.000,-0.012,(13.028 -0.001 11.623)
23.8,(689.608 -0.010 685.768),(0.738 0.002 0.674),(7.108 0.000 6.502),(-38.973 0.003 -35.296),2819.059,2.000,0.595,0.000,-0.012,(13.571 -0.001 12.108)
24,(691.052 -0.010 687.089),(0.738 0.002 0.674),(7.313 0.000 6.690),(-40.302 0.003 -36.450),2905.016,2.000,0.595,0.000,-0.012,(14.114 -0.001 12.592)
24.2,(692.530 -0.010 688.442),(0.738 0.002 0.674),(7.483 0.000 6.846),(-41.706 0.003 -37.669),2971.265,2.000,0.590,0.000,-0.012,(14.656 -0.001 13.076)
24.4,(694.047 -0.010 689.830),(0.738 0.002 0.674),(7.640 0.000 6.990),(-43.174 0.003 -38.953),2983.549,2.000,0.474,0.000,-0.012,(15.012 -0.010 13.676)
24.6,(695.566 -0.009 691.219),(0.738 -0.002 0.675),(7.495 0.000 6.862),(-44.699 0.005 -40.364),3686.044,0.000,0.381,0.000,-0.012,(15.413 0.010 14.297)
24.8,(697.005 -0.008 692.537),(0.738 -0.003 0.675),(7.110 0.000 6.518),(-46.401 0.006 -41.962),4676.015,0.000,0.136,0.000,-0.012,(15.944 -0.004 14.802)
25,(698.421 -0.010 693.835),(0.738 0.000 0.675),(7.048 0.000 6.463),(-48.224 0.003 -43.671),4069.397,0.000,0.000,0.000,-0.012,(16.291 0.000 15.124)
25.2,(699.824 -0.009 695.122),(0.737 -0.001 0.675),(6.987 0.000 6.410),(-50.090 0.004 -45.419),3419.429,3.000,0.000,0.000,-0.012,(16.530 0.000 15.346)
25.4,(701.214 -0.009 696.398),(0.737 0.000 0.676),(6.925 0.000 6.356),(-52.068 0.006 -47.243),2847.049,3.000,0.000,0.000,-0.012,(17.167 -0.018 15.455)
25.6,(702.594 -0.009 697.664),(0.737 0.000 0.676),(6.883 0.000 6.320),(-54.164 0.004 -49.107),2283.928,3.000,0.037,0.000,-0.012,(17.543 0.003 15.816)
25.8,(703.967 -0.009 698.925),(0.737 0.000 0.676),(6.847 0.000 6.290),(-56.342 0.005 -51.047),1987.752,3.000,0.117,0.000,-0.012,(17.928 -0.003 16.163)
26,(705.330 -0.009 700.178),(0.737 -0.001 0.676),(6.786 0.000 6.236),(-58.607 0.005 -53.066),1967.132,3.000,0.158,0.000,-0.012,(18.312 0.000 16.509)
26.2,(706.682 -0.009 701.420),(0.737 0.000 0.676),(6.743 0.000 6.200),(-60.959 0.005 -55.163),1991.765,3.000,0.208,0.000,-0.012,(18.696 -0.001 16.855)
26.4,(708.027 -0.009 702.657),(0.737 0.000 0.676),(6.711 0.000 6.172),(-63.395 0.005 -57.335),2008.833,3.000,0.282,0.000,-0.012,(19.078 -0.001 17.199)
26.6,(709.369 -0.009 703.891),(0.736 0.000 0.677),(6.710 0.000 6.173),(-65.911 0.005 -59.578),2027.568,3.000,0.306,0.000,-0.012,(19.459 -0.001 17.543)
26.8,(710.710 -0.009 705.125),(0.736 0.000 0.677),(6.706 0.000 6.173),(-68.504 0.005 -61.891),2038.660,3.000,0.341,0.000,-0.012,(19.840 -0.001 17.886)
27,(712.054 -0.010 706.362),(0.736 0.000 0.677),(6.721 0.000 6.189),(-71.170 0.005 -64.269),2009.694,3.000,0.369,0.000,-0.012,(20.219 -0.001 18.228)
27.2,(713.400 -0.010 707.602),(0.736 0.000 0.677),(6.749 0.000 6.217),(-73.909 0.005 -66.712),2071.940,3.000,0.411,0.000,-0.012,(20.598 -0.001 18.570)
27.4,(714.755 -0.010 708.850),(0.736 0.000 0.677),(6.785 0.000 6.251),(-76.715 0.005 -69.216),2081.060,3.000,0.450,0.000,-0.010,(20.975 -0.001 18.910)
27.6,(716.119 -0.010 710.107),(0.736 0.001 0.677),(6.855 0.000 6.315),(-79.587 0.005 -71.778),2118.843,3.000,0.494,0.000,-0.010,(21.352 -0.001 19.250)
27.8,(717.497 -0.010 711.376),(0.736 0.001 0.677),(6.917 0.000 6.371),(-82.521 0.005 -74.396),2132.303,3.000,0.506,0.000,-0.008,(21.728 -0.001 19.588)
28,(718.891 -0.010 712.659),(0.736 0.001 0.677),(7.010 0.000 6.450),(-85.514 0.005 -77.068),2154.423,3.000,0.517,0.000,-0.002,(22.103 -0.001 19.926)
28.2,(720.300 -0.010 713.955),(0.736 0.001 0.677),(7.080 0.000 6.512),(-88.567 0.006 -79.794),2168.058,3.000,0.518,0.000,0.000,(22.476 -0.001 20.263)
28.4,(721.727 -0.010 715.267),(0.736 0.001 0.677),(7.176 0.000 6.594),(-91.670 0.005 -82.566),2186.324,3.000,0.518,0.000,0.008,(22.709 -0.001 20.473)
28.6,(723.169 -0.010 716.591),(0.736 0.001 0.677),(7.252 0.000 6.653),(-94.774 0.005 -85.340),2202.131,3.000,0.534,0.000,0.016,(22.851 0.000 20.601)
28.8,(724.630 -0.010 717.932),(0.736 0.001 0.677),(7.344 0.000 6.735),(-97.921 0.006 -88.155),2181.395,3.000,0.566,0.000,0.014,(23.171 -0.001 20.889)
29,(726.110 -0.010 719.289),(0.736 0.001 0.676),(7.453 0.000 6.834),(-101.103 0.005 -91.000),2251.802,3.000,0.592,0.000,0.014,(23.420 0.000 21.114)
29.2,(727.614 -0.010 720.668),(0.736 0.001 0.676),(7.555 0.000 6.929),(-104.311 0.006 -93.869),2274.390,3.000,0.610,0.000,0.012,(23.668 -0.001 21.338)
29.4,(729.139 -0.010 722.067),(0.736 0.001 0.676),(7.685 0.000 7.048),(-107.546 0.005 -96.761),2297.629,3.000,0.592,0.000,0.012,(23.916 0.000 21.561)
29.6,(730.687 -0.010 723.487),(0.737 0.001 0.676),(7.784 0.000 7.136),(-110.808 0.006 -99.678),2315.461,3.000,0.573,0.000,0.016,(24.163 -0.001 21.783)
29.8,(732.257 -0.010 724.926),(0.737 0.001 0.676),(7.901 0.000 7.238),(-114.098 0.006 -102.621),2336.224,3.000,0.549,0.000,0.017,(24.409 -0.001 22.005)
30,(733.843 -0.010 726.378),(0.737 0.000 0.676),(7.963 0.000 7.286),(-117.421 0.006 -105.594),2347.566,3.000,0.546,0.000,0.017,(24.654 -0.001 22.227)
30.2,(735.448 -0.010 727.846),(0.737 0.001 0.675),(8.074 0.000 7.381),(-120.774 0.006 -108.595),2370.261,3.000,0.550,0.000,0.017,(24.899 -0.001 22.447)
30.4,(737.071 -0.010 729.330),(0.738 0.001 0.675),(8.166 0.000 7.459),(-124.158 0.006 -111.625),2390.619,3.000,0.569,0.000,0.017,(25.143 -0.001 22.667)
30.6,(738.717 -0.010 730.833),(0.738 0.001 0.675),(8.269 0.000 7.547),(-127.567 0.006 -114.680),2364.359,3.000,0.568,0.000,0.017,(25.386 -0.001 22.886)
30.8,(740.383 -0.010 732.352),(0.738 0.001 0.674),(8.382 0.000 7.643),(-131.005 0.006 -117.762),2434.737,3.000,0.566,0.000,0.017,(25.628 -0.001 23.105)
