Time, Position, Orientation, Velocity, Headway_Distance, RPM, Gear, Throttle, Brake, Steering, Preceding_Vel
3.8,(1190.092 -0.049 252.037),(0.997 0.000 0.081),(0.000 0.000 0.000),(-5.743 0.000 -0.472),75.245,3.000,0.000,0.000,0.023,(-0.085 0.000 -0.012)
4,(1190.092 -0.049 252.037),(0.997 0.000 0.081),(0.000 0.000 0.000),(-5.727 0.000 -0.469),376.962,3.000,0.000,0.000,0.023,(-0.077 0.000 -0.011)
4.2,(1190.092 -0.049 252.037),(0.997 0.000 0.081),(0.007 0.000 0.001),(-5.736 0.002 -0.469),849.107,3.000,0.000,0.000,0.023,(0.385 -0.001 0.034)
4.4,(1190.096 -0.049 252.037),(0.997 0.000 0.081),(0.019 0.000 0.001),(-5.862 0.001 -0.483),1099.950,0.000,0.000,0.000,0.023,(0.758 0.002 0.101)
4.6,(1190.099 -0.049 252.038),(0.997 0.000 0.081),(0.018 0.000 0.001),(-6.024 0.000 -0.501),1099.986,0.000,0.000,0.000,0.023,(0.878 0.000 0.075)
4.8,(1190.103 -0.049 252.038),(0.997 0.000 0.081),(0.018 0.000 0.001),(-6.205 0.001 -0.513),1099.996,0.000,0.000,0.000,0.023,(0.948 -0.002 0.123)
5,(1190.107 -0.049 252.038),(0.997 0.000 0.081),(0.017 0.000 0.001),(-6.398 0.001 -0.526),1099.999,0.000,0.000,0.000,0.023,(1.018 0.001 -0.027)
5.2,(1190.110 -0.049 252.039),(0.997 0.000 0.081),(0.016 0.000 0.001),(-6.599 0.001 -0.545),1099.999,0.000,0.000,0.000,0.023,(1.041 -0.001 0.037)
5.4,(1190.114 -0.049 252.039),(0.997 0.000 0.081),(0.016 0.000 0.001),(-6.806 0.001 -0.559),1099.999,0.000,0.000,0.000,0.023,(1.051 -0.003 0.211)
5.6,(1190.118 -0.049 252.039),(0.997 0.000 0.081),(0.016 0.000 0.001),(-7.015 0.001 -0.576),1100.000,0.000,0.000,0.000,0.023,(1.075 -0.003 -0.096)
5.8,(1190.121 -0.049 252.039),(0.997 0.000 0.081),(0.011 0.000 0.001),(-7.222 0.001 -0.588),1100.000,0.000,0.000,0.000,0.023,(1.004 -0.006 0.282)
6,(1190.121 -0.049 252.039),(0.997 0.000 0.081),(0.001 0.000 0.000),(-7.414 0.000 -0.609),1100.000,0.000,0.000,0.000,0.023,(0.912 -0.008 -0.155)
6.2,(1190.121 -0.049 252.039),(0.997 0.000 0.081),(0.000 0.000 0.000),(-7.584 0.001 -0.600),1100.000,0.000,0.000,0.000,0.023,(0.827 -0.006 0.108)
6.4,(1190.121 -0.049 252.039),(0.997 0.000 0.081),(0.000 0.000 0.000),(-7.761 0.000 -0.622),1100.000,0.000,0.000,0.000,0.023,(0.921 0.003 0.136)
6.6,(1190.121 -0.049 252.039),(0.997 0.000 0.081),(0.000 0.000 0.000),(-7.955 0.001 -0.641),1100.000,0.000,0.000,0.000,0.023,(1.018 -0.003 0.073)
6.8,(1190.121 -0.049 252.039),(0.997 0.000 0.081),(0.000 0.000 0.000),(-8.168 0.000 -0.656),1100.000,0.000,0.000,0.000,0.023,(1.104 0.001 0.080)
7,(1190.121 -0.049 252.039),(0.997 0.000 0.081),(0.000 0.000 0.000),(-8.398 0.001 -0.677),1100.000,0.000,0.000,0.000,0.023,(1.184 -0.001 0.099)
7.2,(1190.121 -0.049 252.039),(0.997 0.000 0.081),(0.000 0.000 0.000),(-8.643 0.000 -0.699),1100.000,1.000,0.000,0.000,0.023,(1.258 -0.002 0.164)
7.4,(1190.121 -0.049 252.039),(0.997 0.000 0.081),(0.000 0.000 0.000),(-8.904 0.000 -0.723),1100.000,1.000,0.000,0.000,0.023,(1.335 -0.004 0.068)
7.6,(1190.121 -0.049 252.039),(0.997 0.000 0.081),(0.000 0.000 0.000),(-9.177 0.001 -0.745),1100.000,1.000,0.000,0.000,0.023,(1.389 0.002 0.126)
7.8,(1190.121 -0.049 252.039),(0.997 0.000 0.081),(0.000 0.000 0.000),(-9.461 0.001 -0.768),1100.000,1.000,0.000,0.000,0.023,(1.434 -0.003 0.206)
8,(1190.121 -0.049 252.039),(0.997 0.000 0.081),(0.000 0.000 0.000),(-9.754 0.001 -0.787),1100.000,1.000,0.000,0.000,0.023,(1.498 0.002 -0.032)
8.2,(1190.121 -0.049 252.039),(0.997 0.000 0.081),(0.000 0.000 0.000),(-10.052 0.001 -0.821),1100.000,1.000,0.000,0.000,0.023,(1.501 0.007 0.231)
8.4,(1190.121 -0.049 252.039),(0.997 0.000 0.081),(0.000 0.000 0.000),(-10.354 0.001 -0.833),1100.000,1.000,0.000,0.000,0.023,(1.508 0.009 0.038)
8.599999,(1190.121 -0.049 252.039),(0.997 0.000 0.081),(0.000 0.000 0.000),(-10.647 0.000 -0.872),1100.000,1.000,0.000,0.000,0.023,(1.432 0.005 0.159)
8.8,(1190.121 -0.049 252.039),(0.997 0.000 0.081),(0.000 0.000 0.000),(-10.927 0.001 -0.872),1100.000,1.000,0.000,0.000,0.023,(1.421 0.005 -0.008)
9,(1190.121 -0.049 252.039),(0.997 0.000 0.081),(0.000 0.000 0.000),(-11.217 0.000 -0.897),1100.000,1.000,0.000,0.000,0.023,(1.485 0.006 0.139)
9.2,(1190.125 -0.049 252.040),(0.997 0.000 0.081),(0.036 0.000 0.003),(-11.520 0.000 -0.920),1099.078,1.000,0.000,0.000,0.023,(1.571 0.001 0.112)
9.4,(1190.137 -0.049 252.041),(0.997 0.000 0.081),(0.073 0.000 0.006),(-11.831 0.000 -0.942),1099.093,1.000,0.000,0.000,0.023,(1.653 0.000 0.118)
9.599999,(1190.155 -0.049 252.042),(0.997 0.000 0.081),(0.107 0.000 0.008),(-12.153 0.000 -0.965),1099.107,1.000,0.000,0.000,0.023,(1.734 0.000 0.124)
9.8,(1190.180 -0.049 252.044),(0.997 0.000 0.081),(0.138 0.000 0.011),(-12.483 0.000 -0.989),1099.120,1.000,0.000,0.000,0.025,(1.815 0.000 0.130)
10,(1190.211 -0.049 252.046),(0.997 0.000 0.081),(0.163 0.000 0.012),(-12.824 0.000 -1.016),979.447,1.000,0.000,0.000,0.025,(1.883 -0.007 0.179)
10.2,(1190.243 -0.049 252.049),(0.997 0.000 0.081),(0.161 0.000 0.012),(-13.177 0.000 -1.044),520.886,1.000,0.000,0.000,0.025,(1.965 0.004 0.147)
10.4,(1190.274 -0.049 252.051),(0.997 0.000 0.081),(0.150 0.000 0.011),(-13.548 0.000 -1.072),4.533,1.000,0.000,0.000,0.025,(2.043 -0.001 0.154)
10.6,(1190.303 -0.049 252.053),(0.997 0.000 0.081),(0.139 0.000 0.011),(-13.934 0.001 -1.109),0.000,1.000,0.000,0.000,0.025,(2.110 0.001 0.174)
10.8,(1190.329 -0.049 252.055),(0.997 0.000 0.081),(0.129 0.000 0.010),(-14.338 0.000 -1.142),0.000,1.000,0.000,0.000,0.025,(2.187 0.000 0.179)
11,(1190.354 -0.049 252.057),(0.997 0.000 0.081),(0.120 0.000 0.009),(-14.755 0.001 -1.187),0.000,1.000,0.000,0.000,0.025,(2.234 0.001 0.234)
11.2,(1190.377 -0.049 252.059),(0.997 0.000 0.081),(0.112 0.000 0.009),(-15.184 0.001 -1.215),0.000,1.000,0.000,0.000,0.025,(2.267 0.002 0.208)
11.4,(1190.399 -0.049 252.061),(0.997 0.000 0.081),(0.104 0.000 0.008),(-15.617 0.001 -1.267),0.000,1.000,0.077,0.000,0.025,(2.281 -0.004 0.150)
11.6,(1190.419 -0.049 252.062),(0.997 0.000 0.081),(0.097 0.000 0.007),(-16.051 0.001 -1.281),0.000,1.000,0.237,0.000,0.027,(2.242 -0.002 0.178)
11.8,(1190.438 -0.049 252.063),(0.997 0.000 0.081),(0.091 0.000 0.007),(-16.485 0.000 -1.316),0.000,1.000,0.254,0.000,0.027,(2.298 0.004 0.167)
12,(1190.455 -0.049 252.065),(0.997 0.000 0.081),(0.085 0.000 0.006),(-16.935 0.000 -1.349),0.000,1.000,0.305,0.000,0.025,(2.374 -0.002 0.175)
12.2,(1190.472 -0.049 252.066),(0.997 0.000 0.081),(0.079 0.000 0.006),(-17.402 0.000 -1.383),0.000,1.000,0.360,0.000,0.025,(2.448 0.001 0.180)
12.4,(1190.487 -0.049 252.067),(0.997 0.000 0.081),(0.074 0.000 0.006),(-17.884 0.000 -1.419),0.000,1.000,0.476,0.000,0.023,(2.521 0.000 0.186)
12.6,(1190.501 -0.049 252.068),(0.997 0.000 0.081),(0.069 0.000 0.005),(-18.382 0.000 -1.455),0.000,1.000,0.531,0.000,0.023,(2.593 0.000 0.191)
12.8,(1190.515 -0.049 252.069),(0.997 0.000 0.081),(0.065 0.000 0.005),(-18.895 0.000 -1.493),0.000,1.000,0.630,0.000,0.023,(2.664 0.000 0.196)
13,(1190.527 -0.049 252.070),(0.997 0.000 0.081),(0.061 0.000 0.005),(-19.422 0.000 -1.536),0.000,1.000,0.661,0.000,0.023,(2.713 -0.009 0.320)
13.2,(1190.539 -0.049 252.071),(0.997 0.000 0.081),(0.057 0.000 0.004),(-19.962 0.000 -1.581),0.000,1.000,0.644,0.000,0.023,(2.790 0.005 0.219)
13.4,(1190.550 -0.049 252.072),(0.997 0.000 0.081),(0.053 0.000 0.004),(-20.516 0.000 -1.625),0.000,1.000,0.612,0.000,0.023,(2.859 -0.002 0.228)
13.6,(1190.560 -0.049 252.073),(0.997 0.000 0.081),(0.050 0.000 0.004),(-21.084 0.001 -1.675),0.000,1.000,0.452,0.000,0.025,(2.907 -0.001 0.317)
13.8,(1190.570 -0.049 252.073),(0.997 0.000 0.081),(0.047 0.000 0.004),(-21.664 0.000 -1.727),0.000,1.000,0.301,0.000,0.025,(2.979 0.005 0.254)
14,(1190.579 -0.049 252.074),(0.997 0.000 0.081),(0.044 0.000 0.003),(-22.253 0.001 -1.786),0.000,1.000,0.288,0.000,0.025,(3.009 -0.010 0.175)
14.2,(1190.587 -0.049 252.075),(0.997 0.000 0.081),(0.042 0.000 0.003),(-22.844 0.001 -1.839),0.000,1.000,0.280,0.000,0.025,(2.971 -0.005 0.523)
14.4,(1190.595 -0.049 252.075),(0.997 0.000 0.081),(0.039 0.000 0.003),(-23.430 0.001 -1.905),0.000,1.000,0.279,0.000,0.025,(2.992 -0.006 0.021)
14.6,(1190.603 -0.049 252.076),(0.997 0.000 0.081),(0.037 0.000 0.003),(-24.028 0.001 -1.935),0.000,1.000,0.278,0.000,0.025,(3.052 0.001 0.208)
14.8,(1190.610 -0.049 252.077),(0.997 0.000 0.081),(0.035 0.000 0.003),(-24.638 0.000 -1.980),0.000,1.000,0.231,0.000,0.027,(3.116 0.001 0.235)
15,(1190.617 -0.049 252.077),(0.997 0.000 0.081),(0.033 0.000 0.003),(-25.261 0.000 -2.027),0.000,1.000,0.233,0.000,0.027,(3.180 -0.001 0.239)
15.2,(1190.623 -0.049 252.078),(0.997 0.000 0.081),(0.031 0.000 0.002),(-25.898 0.000 -2.075),0.000,1.000,0.390,0.000,0.027,(3.243 0.000 0.244)
15.4,(1190.629 -0.049 252.078),(0.997 0.000 0.081),(0.030 0.000 0.002),(-26.547 0.000 -2.124),0.000,1.000,0.404,0.000,0.027,(3.305 0.000 0.248)
15.6,(1190.635 -0.049 252.078),(0.997 0.000 0.081),(0.028 0.000 0.002),(-27.208 0.000 -2.173),0.000,1.000,0.408,0.000,0.027,(3.366 0.000 0.253)
15.8,(1190.641 -0.049 252.079),(0.997 0.000 0.081),(0.027 0.000 0.002),(-27.881 0.000 -2.224),0.000,1.000,0.417,0.000,0.027,(3.425 0.000 0.258)
16,(1190.646 -0.049 252.079),(0.997 0.000 0.081),(0.026 0.000 0.002),(-28.568 0.000 -2.276),0.000,1.000,0.416,0.000,0.027,(3.484 0.000 0.262)
16.2,(1190.651 -0.049 252.080),(0.997 0.000 0.081),(0.024 0.000 0.002),(-29.267 0.000 -2.328),49.005,1.000,0.419,0.000,0.027,(3.542 0.000 0.266)
16.4,(1190.656 -0.049 252.080),(0.997 0.000 0.081),(0.024 0.000 0.002),(-29.976 0.000 -2.382),444.796,1.000,0.430,0.000,0.027,(3.599 0.000 0.271)
16.6,(1190.660 -0.049 252.080),(0.997 0.000 0.081),(0.027 0.000 0.002),(-30.697 0.000 -2.441),842.521,1.000,0.601,0.000,0.031,(3.628 -0.012 0.428)
16.8,(1190.673 -0.049 252.081),(0.997 0.001 0.081),(0.128 0.000 0.010),(-31.417 0.000 -2.503),1639.792,1.000,0.666,0.000,0.033,(3.694 0.006 0.302)
17,(1190.746 -0.051 252.087),(0.997 0.004 0.081),(0.585 0.000 0.044),(-32.090 -0.002 -2.558),1903.975,1.000,0.666,0.000,0.031,(3.749 -0.002 0.310)
17.2,(1190.923 -0.051 252.100),(0.997 0.004 0.080),(1.133 0.000 0.086),(-32.665 -0.001 -2.617),1962.199,1.000,0.665,0.000,0.031,(3.773 0.002 0.452)
17.4,(1191.208 -0.051 252.122),(0.997 0.003 0.080),(1.647 0.000 0.125),(-33.139 -0.001 -2.666),1974.553,1.000,0.557,0.000,0.027,(3.771 -0.005 0.482)
17.6,(1191.580 -0.050 252.150),(0.997 0.002 0.080),(2.007 0.000 0.152),(-33.522 0.000 -2.709),1883.396,1.000,0.326,0.000,0.027,(3.797 0.012 0.215)
17.8,(1192.002 -0.049 252.182),(0.997 0.001 0.080),(2.193 0.000 0.164),(-33.863 0.000 -2.743),1852.313,1.000,0.363,0.000,0.029,(3.840 0.003 0.345)
18,(1192.461 -0.050 252.217),(0.997 0.001 0.080),(2.377 0.000 0.177),(-34.179 0.000 -2.777),1896.433,1.000,0.339,0.000,0.029,(3.893 -0.001 0.346)
18.2,(1192.954 -0.049 252.254),(0.997 0.001 0.079),(2.528 0.000 0.187),(-34.470 0.000 -2.810),1840.691,1.000,0.252,0.000,0.029,(3.943 0.000 0.351)
18.4,(1193.470 -0.049 252.292),(0.997 0.001 0.078),(2.619 0.000 0.190),(-34.748 0.000 -2.842),1821.271,1.000,0.261,0.000,0.029,(3.993 0.000 0.355)
18.6,(1194.004 -0.049 252.331),(0.997 0.001 0.077),(2.724 0.000 0.195),(-35.018 0.000 -2.874),1909.502,1.000,0.356,0.000,0.027,(4.042 0.000 0.359)
18.8,(1194.568 -0.050 252.372),(0.997 0.001 0.076),(2.912 0.000 0.208),(-35.268 -0.001 -2.906),2021.785,1.000,0.433,0.000,0.023,(4.090 0.000 0.364)
19,(1195.178 -0.050 252.416),(0.997 0.002 0.076),(3.170 0.000 0.231),(-35.481 -0.001 -2.935),2079.600,1.000,0.433,0.000,0.019,(4.138 0.000 0.368)
19.2,(1195.842 -0.050 252.464),(0.997 0.002 0.076),(3.439 0.000 0.252),(-35.650 -0.001 -2.961),2130.217,1.000,0.442,0.000,0.019,(4.184 0.000 0.372)
19.4,(1196.560 -0.050 252.517),(0.997 0.002 0.076),(3.719 0.000 0.273),(-35.774 -0.001 -2.983),2187.141,1.000,0.448,0.000,0.019,(4.230 0.000 0.376)
19.6,(1197.332 -0.050 252.574),(0.997 0.001 0.076),(3.948 0.000 0.290),(-35.853 -0.001 -3.002),2158.870,1.000,0.279,0.000,0.019,(4.274 0.000 0.380)
19.8,(1198.134 -0.049 252.633),(0.997 0.001 0.076),(4.071 0.000 0.298),(-35.909 0.000 -3.012),2208.808,1.000,0.363,0.000,0.019,(4.312 -0.003 0.265)
20,(1198.968 -0.050 252.694),(0.997 0.001 0.075),(4.251 0.000 0.313),(-35.942 -0.001 -3.018),2268.935,1.000,0.387,0.000,0.016,(4.348 0.006 0.351)
20.2,(1199.840 -0.050 252.758),(0.997 0.001 0.075),(4.452 0.000 0.329),(-35.943 -0.001 -3.024),2313.038,1.000,0.366,0.000,0.016,(4.391 -0.002 0.352)
20.4,(1200.750 -0.050 252.825),(0.997 0.001 0.075),(4.630 0.000 0.342),(-35.915 0.000 -3.015),2359.118,1.000,0.370,0.000,0.016,(4.426 0.001 0.190)
20.6,(1201.697 -0.050 252.895),(0.997 0.001 0.075),(4.815 0.000 0.356),(-35.849 0.000 -3.013),2410.888,1.000,0.376,0.000,0.016,(4.399 -0.005 0.264)
20.8,(1202.681 -0.050 252.968),(0.997 0.001 0.075),(5.004 0.000 0.370),(-35.750 -0.001 -3.001),2464.359,1.000,0.377,0.000,0.016,(4.438 0.001 0.319)
21,(1203.702 -0.050 253.044),(0.997 0.001 0.075),(5.188 0.000 0.384),(-35.621 0.000 -2.989),2526.993,1.000,0.381,0.000,0.016,(4.480 -0.001 0.319)
21.2,(1204.761 -0.050 253.122),(0.997 0.002 0.075),(5.400 0.000 0.400),(-35.462 -0.001 -2.974),2629.102,1.000,0.459,0.000,0.016,(4.519 0.001 0.322)
21.4,(1205.873 -0.050 253.205),(0.997 0.002 0.075),(5.698 0.000 0.423),(-35.258 -0.001 -2.957),2772.953,1.000,0.501,0.000,0.016,(4.559 0.000 0.325)
21.6,(1207.047 -0.050 253.292),(0.997 0.002 0.075),(5.981 0.000 0.444),(-35.000 -0.001 -2.935),2913.097,1.000,0.374,0.000,0.016,(4.598 0.000 0.327)
21.8,(1208.251 -0.049 253.381),(0.997 0.000 0.075),(6.039 0.000 0.447),(-34.720 0.000 -2.911),2946.791,1.000,0.307,0.000,0.016,(4.635 0.000 0.330)
22,(1209.477 -0.050 253.472),(0.997 0.002 0.075),(6.219 0.000 0.459),(-34.425 -0.001 -2.887),3030.357,1.000,0.407,0.000,0.016,(4.673 0.000 0.333)
22.2,(1210.745 -0.050 253.565),(0.997 0.002 0.075),(6.432 0.000 0.475),(-34.096 -0.001 -2.860),3132.069,1.000,0.388,0.000,0.016,(4.709 0.000 0.335)
22.4,(1212.047 -0.050 253.662),(0.997 0.001 0.075),(6.559 0.000 0.484),(-33.737 0.000 -2.841),3196.840,1.000,0.282,0.000,0.016,(4.721 0.002 0.431)
22.6,(1213.360 -0.049 253.758),(0.997 0.000 0.074),(6.563 0.000 0.481),(-33.372 0.000 -2.822),3201.238,1.000,0.213,0.000,0.016,(4.760 0.005 0.382)
22.8,(1214.668 -0.049 253.854),(0.997 0.000 0.074),(6.520 0.000 0.475),(-33.021 0.000 -2.803),3180.946,1.000,0.206,0.000,0.016,(4.795 -0.002 0.387)
23,(1215.966 -0.049 253.948),(0.997 0.000 0.073),(6.457 0.000 0.467),(-32.685 0.000 -2.786),3150.862,1.000,0.160,0.000,0.016,(4.829 0.001 0.389)
23.2,(1217.243 -0.049 254.041),(0.997 -0.001 0.073),(6.308 0.000 0.453),(-32.378 0.001 -2.772),3079.796,1.000,0.048,0.000,0.016,(4.863 0.000 0.392)
23.4,(1218.473 -0.048 254.129),(0.997 -0.002 0.073),(6.022 0.000 0.430),(-32.121 0.002 -2.776),2944.864,1.000,0.024,0.000,0.016,(4.859 -0.001 0.581)
23.6,(1219.654 -0.049 254.213),(0.997 -0.001 0.072),(5.825 0.000 0.413),(-31.917 0.001 -2.787),2845.752,1.000,0.123,0.000,0.016,(4.901 0.008 0.464)
23.8,(1220.815 -0.049 254.295),(0.997 0.001 0.072),(5.848 0.000 0.412),(-31.739 0.000 -2.787),2849.112,1.000,0.410,0.000,0.016,(4.923 -0.002 0.383)
24,(1222.009 -0.050 254.380),(0.997 0.002 0.072),(6.069 0.000 0.428),(-31.532 -0.001 -2.786),2954.274,1.000,0.420,0.000,0.016,(4.951 0.004 0.422)
24.2,(1223.250 -0.050 254.467),(0.997 0.002 0.072),(6.311 0.000 0.445),(-31.286 -0.001 -2.783),3072.226,1.000,0.434,0.000,0.014,(4.983 -0.002 0.424)
24.4,(1224.539 -0.050 254.558),(0.997 0.002 0.072),(6.562 0.000 0.467),(-31.023 0.000 -2.779),3194.571,1.000,0.434,0.000,0.008,(5.276 0.001 0.449)
24.6,(1225.878 -0.050 254.654),(0.997 0.002 0.072),(6.805 0.000 0.486),(-30.774 0.000 -2.776),3313.646,1.000,0.417,0.000,0.008,(5.594 0.000 0.476)
24.8,(1227.263 -0.050 254.753),(0.997 0.001 0.072),(7.003 0.000 0.499),(-30.544 0.000 -2.775),3411.131,1.000,0.363,0.000,0.010,(5.916 0.000 0.504)
25,(1228.680 -0.050 254.854),(0.997 0.001 0.072),(7.160 0.000 0.509),(-30.345 0.001 -2.778),3488.372,1.000,0.359,0.000,0.012,(6.246 0.000 0.532)
25.2,(1230.133 -0.050 254.957),(0.997 0.002 0.072),(7.359 0.000 0.523),(-30.178 0.000 -2.784),3584.497,1.000,0.409,0.000,0.012,(6.582 0.000 0.560)
25.4,(1231.630 -0.050 255.064),(0.997 0.002 0.072),(7.593 0.000 0.540),(-30.036 0.000 -2.793),3698.165,1.000,0.420,0.000,0.012,(6.924 0.000 0.589)
25.6,(1233.176 -0.050 255.174),(0.997 0.002 0.072),(7.837 0.000 0.558),(-29.913 0.000 -2.804),3816.455,1.000,0.414,0.000,0.012,(7.272 0.000 0.619)
25.8,(1234.766 -0.050 255.287),(0.997 0.001 0.072),(8.040 0.000 0.573),(-29.816 0.001 -2.818),3916.507,1.000,0.369,0.000,0.010,(7.625 0.000 0.649)
26,(1236.394 -0.050 255.403),(0.997 0.001 0.072),(8.228 0.000 0.587),(-29.752 0.001 -2.835),4008.554,1.000,0.408,0.000,0.010,(7.981 0.000 0.679)
26.2,(1238.066 -0.050 255.523),(0.997 0.002 0.072),(8.466 0.000 0.606),(-29.716 0.000 -2.855),4123.709,1.000,0.417,0.000,0.008,(8.339 0.000 0.710)
26.4,(1239.784 -0.050 255.646),(0.997 0.002 0.072),(8.694 0.000 0.622),(-29.705 0.000 -2.877),4235.079,1.000,0.405,0.000,0.008,(8.698 0.000 0.740)
26.6,(1241.547 -0.050 255.772),(0.997 0.002 0.072),(8.914 0.000 0.638),(-29.721 0.000 -2.902),4342.391,1.000,0.408,0.000,0.008,(9.057 0.000 0.771)
26.8,(1243.354 -0.050 255.901),(0.997 0.002 0.072),(9.127 0.000 0.653),(-29.764 0.000 -2.930),4446.488,1.000,0.385,0.000,0.008,(9.411 0.000 0.801)
27,(1245.195 -0.050 256.033),(0.997 0.001 0.072),(9.268 0.000 0.663),(-29.844 0.001 -2.962),4516.689,1.000,0.346,0.000,0.008,(9.760 0.000 0.831)
27.2,(1247.065 -0.050 256.167),(0.997 0.001 0.072),(9.434 0.000 0.675),(-29.969 0.001 -2.998),4598.373,1.000,0.459,0.000,0.008,(10.214 0.000 0.869)
27.4,(1248.987 -0.051 256.304),(0.997 0.003 0.072),(9.755 0.000 0.699),(-30.195 0.003 -3.043),4750.401,1.000,0.483,0.000,0.006,(11.203 -0.001 0.953)
27.6,(1250.973 -0.051 256.447),(0.997 0.002 0.072),(10.080 0.000 0.725),(-30.568 0.003 -3.101),4908.651,1.000,0.495,0.000,0.004,(12.290 -0.001 1.046)
27.8,(1253.028 -0.051 256.595),(0.997 0.003 0.072),(10.440 0.000 0.751),(-30.969 -0.001 -3.162),5083.656,1.000,0.540,0.000,0.004,(12.430 0.000 1.058)
28,(1255.160 -0.051 256.748),(0.997 0.003 0.072),(10.838 0.000 0.780),(-31.450 0.004 -3.231),5277.313,1.000,0.546,0.000,0.004,(13.550 -0.001 1.153)
28.2,(1257.372 -0.051 256.908),(0.997 0.003 0.072),(11.248 0.000 0.810),(-32.054 0.002 -3.311),5476.619,1.000,0.566,0.000,0.002,(14.462 0.000 1.230)
28.4,(1259.671 -0.051 257.073),(0.997 0.003 0.072),(11.698 0.000 0.844),(-32.732 0.001 -3.399),5695.514,1.000,0.596,0.000,0.002,(15.218 -0.001 1.295)
28.6,(1262.062 -0.051 257.246),(0.997 0.003 0.072),(12.178 0.000 0.879),(-33.464 0.001 -3.492),5928.978,1.000,0.619,0.000,0.002,(15.947 -0.001 1.357)
28.8,(1264.554 -0.052 257.426),(0.997 0.004 0.072),(12.693 0.000 0.916),(-34.242 0.001 -3.591),6179.855,1.000,0.660,0.000,0.002,(16.675 -0.001 1.418)
29,(1267.155 -0.052 257.613),(0.997 0.004 0.072),(13.275 0.000 0.956),(-35.055 0.001 -3.693),6462.760,1.000,0.719,0.000,0.004,(17.402 -0.001 1.480)
29.2,(1269.859 -0.052 257.808),(0.997 0.004 0.072),(13.797 0.000 0.992),(-35.912 0.001 -3.802),6791.471,1.000,0.757,0.000,0.004,(18.127 -0.001 1.542)
29.4,(1272.701 -0.053 258.012),(0.997 0.006 0.072),(14.533 -0.001 1.040),(-36.775 0.001 -3.913),7071.548,0.000,0.790,0.000,0.004,(18.852 -0.001 1.604)
29.6,(1275.602 -0.050 258.219),(0.997 0.000 0.071),(14.657 0.000 1.047),(-37.724 0.003 -4.033),5880.792,2.000,0.797,0.000,0.004,(19.576 -0.001 1.665)
29.8,(1278.657 -0.055 258.437),(0.997 0.009 0.071),(15.674 -0.001 1.115),(-38.664 -0.001 -4.155),4583.251,2.000,0.800,0.000,0.004,(20.299 -0.001 1.727)
30,(1281.846 -0.051 258.664),(0.997 0.003 0.071),(16.187 0.000 1.149),(-39.615 0.002 -4.280),4754.583,2.000,0.796,0.000,0.004,(21.020 -0.001 1.788)
30.2,(1285.140 -0.052 258.898),(0.997 0.004 0.071),(16.699 -0.001 1.186),(-40.604 0.002 -4.411),4906.681,2.000,0.792,0.000,0.004,(21.741 -0.001 1.849)
30.4,(1288.536 -0.052 259.139),(0.997 0.004 0.071),(17.208 0.000 1.222),(-41.618 0.000 -4.545),5055.930,2.000,0.791,0.000,0.004,(22.131 0.000 1.882)
30.6,(1292.033 -0.052 259.387),(0.997 0.004 0.071),(17.714 0.000 1.258),(-42.572 0.001 -4.675),5205.103,2.000,0.791,0.000,0.004,(22.543 0.000 1.917)
